hour_index,hour_of_day,solar_kwh_per_mw,dc_ac_ratio,wind_kwh_per_wtg,location_name,latitude,longitude
846,6,0.0,1.4,406.3612823806366,Jodhpur,26.2389,73.0243
847,7,128.88,1.4,571.1969885506426,Jodhpur,26.2389,73.0243
848,8,455.89,1.4,422.7713055502157,Jodhpur,26.2389,73.0243
849,9,747.17,1.4,130.4007010255749,Jodhpur,26.2389,73.0243
850,10,947.64,1.4,0.0,Jodhpur,26.2389,73.0243
851,11,1064.03,1.4,0.0,Jodhpur,26.2389,73.0243
852,12,1073.37,1.4,356.7318118565506,Jodhpur,26.2389,73.0243
853,13,1066.53,1.4,353.493788740837,Jodhpur,26.2389,73.0243
854,14,938.0,1.4,531.5813598700361,Jodhpur,26.2389,73.0243
855,15,750.97,1.4,511.9110052601032,Jodhpur,26.2389,73.0243
856,16,477.71,1.4,506.47759657725896,Jodhpur,26.2389,73.0243
857,17,165.95,1.4,928.2347750838084,Jodhpur,26.2389,73.0243
858,18,0.0,1.4,1207.118674323644,Jodhpur,26.2389,73.0243
859,19,0.0,1.4,1337.2649577106442,Jodhpur,26.2389,73.0243
860,20,0.0,1.4,1893.5201756507183,Jodhpur,26.2389,73.0243
861,21,0.0,1.4,2605.008490102511,Jodhpur,26.2389,73.0243
862,22,0.0,1.4,2492.6477986603686,Jodhpur,26.2389,73.0243
863,23,0.0,1.4,1251.5767731981423,Jodhpur,26.2389,73.0243
864,0,0.0,1.4,1133.351283240015,Jodhpur,26.2389,73.0243
865,1,0.0,1.4,1966.1311122357529,Jodhpur,26.2389,73.0243
866,2,0.0,1.4,624.6499743934302,Jodhpur,26.2389,73.0243
867,3,0.0,1.4,0.0,Jodhpur,26.2389,73.0243
868,4,0.0,1.4,215.66719218527737,Jodhpur,26.2389,73.0243
869,5,0.0,1.4,133.23212304526734,Jodhpur,26.2389,73.0243
870,6,0.0,1.4,246.44796566629515,Jodhpur,26.2389,73.0243
871,7,128.71,1.4,390.6403244723497,Jodhpur,26.2389,73.0243
872,8,455.89,1.4,636.4454655753046,Jodhpur,26.2389,73.0243
873,9,756.45,1.4,328.1147855940458,Jodhpur,26.2389,73.0243
874,10,970.29,1.4,175.2600304994011,Jodhpur,26.2389,73.0243
875,11,1083.45,1.4,596.6299674973526,Jodhpur,26.2389,73.0243
876,12,1075.39,1.4,790.2589729346798,Jodhpur,26.2389,73.0243
877,13,1070.06,1.4,717.8714467838755,Jodhpur,26.2389,73.0243
878,14,981.36,1.4,760.3436183051991,Jodhpur,26.2389,73.0243
879,15,797.13,1.4,784.9631151841274,Jodhpur,26.2389,73.0243
880,16,523.16,1.4,900.1319663357389,Jodhpur,26.2389,73.0243
881,17,184.35,1.4,459.18864152966296,Jodhpur,26.2389,73.0243
882,18,0.0,1.4,523.411820911509,Jodhpur,26.2389,73.0243
883,19,0.0,1.4,724.3373289096637,Jodhpur,26.2389,73.0243
884,20,0.0,1.4,537.5208451904904,Jodhpur,26.2389,73.0243
885,21,0.0,1.4,643.0164349960595,Jodhpur,26.2389,73.0243
886,22,0.0,1.4,587.109763058873,Jodhpur,26.2389,73.0243
887,23,0.0,1.4,653.7507394425642,Jodhpur,26.2389,73.0243
888,0,0.0,1.4,435.1061949695515,Jodhpur,26.2389,73.0243
889,1,0.0,1.4,581.2070891419369,Jodhpur,26.2389,73.0243
890,2,0.0,1.4,358.6537306988825,Jodhpur,26.2389,73.0243
891,3,0.0,1.4,384.80104246033454,Jodhpur,26.2389,73.0243
892,4,0.0,1.4,806.9441415339342,Jodhpur,26.2389,73.0243
893,5,0.0,1.4,1546.9212316636967,Jodhpur,26.2389,73.0243
894,6,0.0,1.4,152.83663181658324,Jodhpur,26.2389,73.0243
895,7,128.85,1.4,0.0,Jodhpur,26.2389,73.0243
896,8,452.58,1.4,0.0,Jodhpur,26.2389,73.0243
897,9,755.33,1.4,80.26127367302324,Jodhpur,26.2389,73.0243
898,10,977.13,1.4,299.87889238476174,Jodhpur,26.2389,73.0243
899,11,1078.53,1.4,347.7011887231689,Jodhpur,26.2389,73.0243
900,12,1070.02,1.4,286.29754338668886,Jodhpur,26.2389,73.0243
901,13,1063.99,1.4,264.2416776546705,Jodhpur,26.2389,73.0243
902,14,973.72,1.4,786.6198589077084,Jodhpur,26.2389,73.0243
903,15,772.11,1.4,648.0102293859123,Jodhpur,26.2389,73.0243
904,16,490.7,1.4,861.0790190860844,Jodhpur,26.2389,73.0243
905,17,170.68,1.4,701.8500661003097,Jodhpur,26.2389,73.0243
906,18,0.0,1.4,396.39928529465175,Jodhpur,26.2389,73.0243
907,19,0.0,1.4,656.5030427090473,Jodhpur,26.2389,73.0243
908,20,0.0,1.4,770.1826907390513,Jodhpur,26.2389,73.0243
909,21,0.0,1.4,1568.091852130816,Jodhpur,26.2389,73.0243
910,22,0.0,1.4,1862.6417505166544,Jodhpur,26.2389,73.0243
911,23,0.0,1.4,1186.617558791243,Jodhpur,26.2389,73.0243
912,0,0.0,1.4,906.35734592297,Jodhpur,26.2389,73.0243
913,1,0.0,1.4,1257.0595011621112,Jodhpur,26.2389,73.0243
914,2,0.0,1.4,1308.5638779490755,Jodhpur,26.2389,73.0243
915,3,0.0,1.4,737.1205188618238,Jodhpur,26.2389,73.0243
916,4,0.0,1.4,1150.308205936373,Jodhpur,26.2389,73.0243
917,5,0.0,1.4,944.2219669624028,Jodhpur,26.2389,73.0243
918,6,0.0,1.4,477.61927396226974,Jodhpur,26.2389,73.0243
919,7,124.04,1.4,81.69033308697315,Jodhpur,26.2389,73.0243
920,8,440.89,1.4,463.37601779149423,Jodhpur,26.2389,73.0243
921,9,730.31,1.4,538.3449315112272,Jodhpur,26.2389,73.0243
922,10,938.49,1.4,812.4095502755625,Jodhpur,26.2389,73.0243
923,11,1055.6,1.4,301.04804166120226,Jodhpur,26.2389,73.0243
924,12,1077.11,1.4,170.24860778488727,Jodhpur,26.2389,73.0243
925,13,1066.14,1.4,508.7474748543848,Jodhpur,26.2389,73.0243
926,14,935.43,1.4,212.00926113613207,Jodhpur,26.2389,73.0243
927,15,732.38,1.4,261.1521487025847,Jodhpur,26.2389,73.0243
928,16,451.47,1.4,351.1721412956478,Jodhpur,26.2389,73.0243
929,17,153.43,1.4,771.8569022659168,Jodhpur,26.2389,73.0243
930,18,0.0,1.4,1385.096787609937,Jodhpur,26.2389,73.0243
931,19,0.0,1.4,1892.0488967666608,Jodhpur,26.2389,73.0243
932,20,0.0,1.4,2593.350162263499,Jodhpur,26.2389,73.0243
933,21,0.0,1.4,2582.6207339098464,Jodhpur,26.2389,73.0243
934,22,0.0,1.4,2292.407465990457,Jodhpur,26.2389,73.0243
935,23,0.0,1.4,1559.9604929293644,Jodhpur,26.2389,73.0243
936,0,0.0,1.4,811.5467999357833,Jodhpur,26.2389,73.0243
937,1,0.0,1.4,220.64710200065264,Jodhpur,26.2389,73.0243
938,2,0.0,1.4,718.3896710377646,Jodhpur,26.2389,73.0243
939,3,0.0,1.4,212.16564312934835,Jodhpur,26.2389,73.0243
940,4,0.0,1.4,281.8976687969041,Jodhpur,26.2389,73.0243
941,5,0.0,1.4,699.4967422370077,Jodhpur,26.2389,73.0243
942,6,0.0,1.4,552.391468010824,Jodhpur,26.2389,73.0243
943,7,131.18,1.4,541.3013488738357,Jodhpur,26.2389,73.0243
944,8,448.02,1.4,233.9669172122242,Jodhpur,26.2389,73.0243
945,9,739.52,1.4,158.17702428206888,Jodhpur,26.2389,73.0243
946,10,956.01,1.4,323.0922011732569,Jodhpur,26.2389,73.0243
947,11,1072.52,1.4,791.2563936648904,Jodhpur,26.2389,73.0243
948,12,1078.95,1.4,390.8149937122417,Jodhpur,26.2389,73.0243
949,13,1073.37,1.4,369.8348807440308,Jodhpur,26.2389,73.0243
950,14,994.71,1.4,253.4142150045789,Jodhpur,26.2389,73.0243
951,15,795.02,1.4,783.0520832182882,Jodhpur,26.2389,73.0243
952,16,511.76,1.4,1151.459368675184,Jodhpur,26.2389,73.0243
953,17,183.14,1.4,1297.62263247163,Jodhpur,26.2389,73.0243
954,18,0.0,1.4,1040.7995697807637,Jodhpur,26.2389,73.0243
955,19,0.0,1.4,1306.7943385071835,Jodhpur,26.2389,73.0243
956,20,0.0,1.4,989.5385258144896,Jodhpur,26.2389,73.0243
957,21,0.0,1.4,1782.597888834333,Jodhpur,26.2389,73.0243
958,22,0.0,1.4,134.1874304703016,Jodhpur,26.2389,73.0243
959,23,0.0,1.4,0.0,Jodhpur,26.2389,73.0243
960,0,0.0,1.4,0.0,Jodhpur,26.2389,73.0243
961,1,0.0,1.4,310.68903086647595,Jodhpur,26.2389,73.0243
962,2,0.0,1.4,125.64324281272836,Jodhpur,26.2389,73.0243
963,3,0.0,1.4,129.70165011564848,Jodhpur,26.2389,73.0243
964,4,0.0,1.4,58.14069954097386,Jodhpur,26.2389,73.0243
965,5,0.0,1.4,173.23002301703988,Jodhpur,26.2389,73.0243
966,6,0.0,1.4,277.2146499368073,Jodhpur,26.2389,73.0243
967,7,133.66,1.4,0.0,Jodhpur,26.2389,73.0243
968,8,447.73,1.4,0.0,Jodhpur,26.2389,73.0243
969,9,759.4,1.4,0.0,Jodhpur,26.2389,73.0243
970,10,955.56,1.4,765.8817371851735,Jodhpur,26.2389,73.0243
971,11,1042.54,1.4,1176.045702277399,Jodhpur,26.2389,73.0243
972,12,1066.49,1.4,1077.454343954186,Jodhpur,26.2389,73.0243
973,13,1037.83,1.4,909.7293197058192,Jodhpur,26.2389,73.0243
974,14,936.05,1.4,453.3515563073897,Jodhpur,26.2389,73.0243
975,15,735.06,1.4,875.1336100317621,Jodhpur,26.2389,73.0243
976,16,470.39,1.4,669.3397625684142,Jodhpur,26.2389,73.0243
977,17,164.66,1.4,465.5506164648826,Jodhpur,26.2389,73.0243
978,18,0.0,1.4,768.6951415921361,Jodhpur,26.2389,73.0243
979,19,0.0,1.4,1060.9597997601647,Jodhpur,26.2389,73.0243
980,20,0.0,1.4,1622.1062493222555,Jodhpur,26.2389,73.0243
981,21,0.0,1.4,1030.523705892018,Jodhpur,26.2389,73.0243
982,22,0.0,1.4,626.2599403993659,Jodhpur,26.2389,73.0243
983,23,0.0,1.4,627.7321326515537,Jodhpur,26.2389,73.0243
984,0,0.0,1.4,393.82457792297134,Jodhpur,26.2389,73.0243
985,1,0.0,1.4,0.0,Jodhpur,26.2389,73.0243
986,2,0.0,1.4,0.0,Jodhpur,26.2389,73.0243
987,3,0.0,1.4,0.0,Jodhpur,26.2389,73.0243
988,4,0.0,1.4,194.42628618700687,Jodhpur,26.2389,73.0243
989,5,0.0,1.4,397.06735423001686,Jodhpur,26.2389,73.0243
990,6,0.0,1.4,413.7531498768262,Jodhpur,26.2389,73.0243
991,7,131.93,1.4,0.0,Jodhpur,26.2389,73.0243
992,8,443.08,1.4,357.0323733206999,Jodhpur,26.2389,73.0243
993,9,738.55,1.4,1050.056772858689,Jodhpur,26.2389,73.0243
994,10,956.69,1.4,806.0576166943412,Jodhpur,26.2389,73.0243
995,11,1077.11,1.4,1786.6781994863948,Jodhpur,26.2389,73.0243
996,12,1068.84,1.4,2488.3094880901645,Jodhpur,26.2389,73.0243
997,13,1062.83,1.4,2598.64008871672,Jodhpur,26.2389,73.0243
998,14,944.03,1.4,1823.1426374736377,Jodhpur,26.2389,73.0243
999,15,765.48,1.4,855.2504633792255,Jodhpur,26.2389,73.0243
1000,16,487.17,1.4,1060.5962451715577,Jodhpur,26.2389,73.0243
1001,17,172.01,1.4,935.7727571004016,Jodhpur,26.2389,73.0243
1002,18,0.0,1.4,1896.8308055875648,Jodhpur,26.2389,73.0243
1003,19,0.0,1.4,1609.3851954313068,Jodhpur,26.2389,73.0243
1004,20,0.0,1.4,2369.351516859409,Jodhpur,26.2389,73.0243
1005,21,0.0,1.4,1873.5589159890835,Jodhpur,26.2389,73.0243
1006,22,0.0,1.4,1120.3592535782998,Jodhpur,26.2389,73.0243
1007,23,0.0,1.4,290.58015973392327,Jodhpur,26.2389,73.0243
1008,0,0.0,1.4,470.7993107568791,Jodhpur,26.2389,73.0243
1009,1,0.0,1.4,1150.0644917212894,Jodhpur,26.2389,73.0243
1010,2,0.0,1.4,496.3784431927677,Jodhpur,26.2389,73.0243
1011,3,0.0,1.4,597.1751773280627,Jodhpur,26.2389,73.0243
1012,4,0.0,1.4,545.3389416551515,Jodhpur,26.2389,73.0243
1013,5,0.0,1.4,542.2027626830981,Jodhpur,26.2389,73.0243
1014,6,0.0,1.4,654.2810297780647,Jodhpur,26.2389,73.0243
1015,7,138.28,1.4,525.6257974319592,Jodhpur,26.2389,73.0243
1016,8,466.9,1.4,66.05955506875557,Jodhpur,26.2389,73.0243
1017,9,761.12,1.4,0.0,Jodhpur,26.2389,73.0243
1018,10,981.22,1.4,0.0,Jodhpur,26.2389,73.0243
1019,11,1078.29,1.4,0.0,Jodhpur,26.2389,73.0243
1020,12,1070.06,1.4,0.0,Jodhpur,26.2389,73.0243
1021,13,1064.34,1.4,348.1129622246113,Jodhpur,26.2389,73.0243
1022,14,974.73,1.4,749.9056727902763,Jodhpur,26.2389,73.0243
1023,15,778.12,1.4,1044.9778553268632,Jodhpur,26.2389,73.0243
1024,16,512.85,1.4,1197.7869608498945,Jodhpur,26.2389,73.0243
1025,17,183.44,1.4,583.7825230814282,Jodhpur,26.2389,73.0243
1026,18,0.0,1.4,349.4718301820295,Jodhpur,26.2389,73.0243
1027,19,0.0,1.4,521.977822704947,Jodhpur,26.2389,73.0243
1028,20,0.0,1.4,1132.235770735152,Jodhpur,26.2389,73.0243
1029,21,0.0,1.4,2519.021264157879,Jodhpur,26.2389,73.0243
1030,22,0.0,1.4,2416.68686258478,Jodhpur,26.2389,73.0243
1031,23,0.0,1.4,2201.825068095183,Jodhpur,26.2389,73.0243
1032,0,0.0,1.4,943.8140290875244,Jodhpur,26.2389,73.0243
1033,1,0.0,1.4,544.333826440428,Jodhpur,26.2389,73.0243
1034,2,0.0,1.4,793.3329331118155,Jodhpur,26.2389,73.0243
1035,3,0.0,1.4,750.1958239460654,Jodhpur,26.2389,73.0243
1036,4,0.0,1.4,724.9419364957525,Jodhpur,26.2389,73.0243
1037,5,0.0,1.4,0.0,Jodhpur,26.2389,73.0243
1038,6,0.0,1.4,117.31109220272634,Jodhpur,26.2389,73.0243
1039,7,128.14,1.4,499.0781819285009,Jodhpur,26.2389,73.0243
1040,8,417.91,1.4,328.76132118379064,Jodhpur,26.2389,73.0243
1041,9,689.07,1.4,395.0406094333096,Jodhpur,26.2389,73.0243
1042,10,886.61,1.4,311.6656792412948,Jodhpur,26.2389,73.0243
1043,11,1025.52,1.4,219.59094433555669,Jodhpur,26.2389,73.0243
1044,12,1065.14,1.4,372.3189396511042,Jodhpur,26.2389,73.0243
1045,13,1016.32,1.4,918.6808734963998,Jodhpur,26.2389,73.0243
1046,14,910.76,1.4,674.000101201871,Jodhpur,26.2389,73.0243
1047,15,711.71,1.4,791.3026105818976,Jodhpur,26.2389,73.0243
1048,16,482.11,1.4,1902.55261203117,Jodhpur,26.2389,73.0243
1049,17,182.77,1.4,1965.3507994898407,Jodhpur,26.2389,73.0243
1050,18,0.0,1.4,2228.45555094815,Jodhpur,26.2389,73.0243
1051,19,0.0,1.4,2397.629979908055,Jodhpur,26.2389,73.0243
1052,20,0.0,1.4,1422.8386490649705,Jodhpur,26.2389,73.0243
1053,21,0.0,1.4,2610.001279997253,Jodhpur,26.2389,73.0243
1054,22,0.0,1.4,2631.136591357084,Jodhpur,26.2389,73.0243
1055,23,0.0,1.4,1469.8949824591627,Jodhpur,26.2389,73.0243
1056,0,0.0,1.4,1089.944588289721,Jodhpur,26.2389,73.0243
1057,1,0.0,1.4,1125.6975018119294,Jodhpur,26.2389,73.0243
1058,2,0.0,1.4,1102.015777258674,Jodhpur,26.2389,73.0243
1059,3,0.0,1.4,1169.4625343311582,Jodhpur,26.2389,73.0243
1060,4,0.0,1.4,590.0554246899043,Jodhpur,26.2389,73.0243
1061,5,0.0,1.4,129.36877099720013,Jodhpur,26.2389,73.0243
1062,6,0.0,1.4,537.1708331004614,Jodhpur,26.2389,73.0243
1063,7,157.54,1.4,551.5715250700528,Jodhpur,26.2389,73.0243
1064,8,516.8,1.4,1236.8497868838122,Jodhpur,26.2389,73.0243
1065,9,829.75,1.4,719.3997602668773,Jodhpur,26.2389,73.0243
1066,10,1048.04,1.4,121.3779973464412,Jodhpur,26.2389,73.0243
1067,11,1087.4,1.4,0.0,Jodhpur,26.2389,73.0243
1068,12,1078.84,1.4,0.0,Jodhpur,26.2389,73.0243
1069,13,1073.26,1.4,0.0,Jodhpur,26.2389,73.0243
1070,14,1046.96,1.4,0.0,Jodhpur,26.2389,73.0243
1071,15,839.63,1.4,340.19637068272823,Jodhpur,26.2389,73.0243
1072,16,549.5,1.4,1600.141660950918,Jodhpur,26.2389,73.0243
1073,17,202.73,1.4,2006.4482906739927,Jodhpur,26.2389,73.0243
1074,18,0.0,1.4,815.5804241970204,Jodhpur,26.2389,73.0243
1075,19,0.0,1.4,839.8670654386855,Jodhpur,26.2389,73.0243
1076,20,0.0,1.4,515.6642046220334,Jodhpur,26.2389,73.0243
1077,21,0.0,1.4,396.4777870922193,Jodhpur,26.2389,73.0243
1078,22,0.0,1.4,804.0474843862706,Jodhpur,26.2389,73.0243
1079,23,0.0,1.4,444.34938467620265,Jodhpur,26.2389,73.0243
1080,0,0.0,1.4,236.7176953507718,Jodhpur,26.2389,73.0243
1081,1,0.0,1.4,124.392224336974,Jodhpur,26.2389,73.0243
1082,2,0.0,1.4,300.6275998555551,Jodhpur,26.2389,73.0243
1083,3,0.0,1.4,0.0,Jodhpur,26.2389,73.0243
1084,4,0.0,1.4,100.34829036724294,Jodhpur,26.2389,73.0243
1085,5,0.0,1.4,604.0899700478413,Jodhpur,26.2389,73.0243
1086,6,0.0,1.4,849.4537628472443,Jodhpur,26.2389,73.0243
1087,7,139.29,1.4,364.3582824184653,Jodhpur,26.2389,73.0243
1088,8,450.17,1.4,347.4161137998632,Jodhpur,26.2389,73.0243
1089,9,728.53,1.4,834.0590551690445,Jodhpur,26.2389,73.0243
1090,10,912.38,1.4,1430.363960134623,Jodhpur,26.2389,73.0243
1091,11,1019.17,1.4,1899.38919348582,Jodhpur,26.2389,73.0243
1092,12,1077.67,1.4,2313.0576228480527,Jodhpur,26.2389,73.0243
1093,13,1051.67,1.4,1430.3575955844517,Jodhpur,26.2389,73.0243
1094,14,982.79,1.4,1307.6184677435326,Jodhpur,26.2389,73.0243
1095,15,772.17,1.4,708.7247948228296,Jodhpur,26.2389,73.0243
1096,16,530.29,1.4,294.73891218163106,Jodhpur,26.2389,73.0243
1097,17,193.7,1.4,319.0573363560602,Jodhpur,26.2389,73.0243
1098,18,0.0,1.4,593.8659485684718,Jodhpur,26.2389,73.0243
1099,19,0.0,1.4,864.0961499497828,Jodhpur,26.2389,73.0243
1100,20,0.0,1.4,1729.3984276956166,Jodhpur,26.2389,73.0243
1101,21,0.0,1.4,2108.9807146244293,Jodhpur,26.2389,73.0243
1102,22,0.0,1.4,1129.1475691194896,Jodhpur,26.2389,73.0243
1103,23,0.0,1.4,436.7206935935615,Jodhpur,26.2389,73.0243
1104,0,0.0,1.4,1097.073396421834,Jodhpur,26.2389,73.0243
1105,1,0.0,1.4,567.4681264376029,Jodhpur,26.2389,73.0243
1106,2,0.0,1.4,530.6982476959199,Jodhpur,26.2389,73.0243
1107,3,0.0,1.4,421.8896331224505,Jodhpur,26.2389,73.0243
1108,4,0.0,1.4,153.0440378749038,Jodhpur,26.2389,73.0243
1109,5,0.0,1.4,306.7948324352,Jodhpur,26.2389,73.0243
1110,6,0.0,1.4,501.6654896037279,Jodhpur,26.2389,73.0243
1111,7,176.27,1.4,669.5723131287842,Jodhpur,26.2389,73.0243
1112,8,545.68,1.4,395.61936693272486,Jodhpur,26.2389,73.0243
1113,9,858.39,1.4,797.6408158634205,Jodhpur,26.2389,73.0243
1114,10,1072.95,1.4,496.1178255721548,Jodhpur,26.2389,73.0243
1115,11,1073.37,1.4,296.33092067667826,Jodhpur,26.2389,73.0243
1116,12,1063.72,1.4,268.6101809818254,Jodhpur,26.2389,73.0243
1117,13,1057.05,1.4,423.3317764524348,Jodhpur,26.2389,73.0243
1118,14,1053.6,1.4,761.408741386428,Jodhpur,26.2389,73.0243
1119,15,891.76,1.4,107.97605159496447,Jodhpur,26.2389,73.0243
1120,16,605.6,1.4,295.1527395873077,Jodhpur,26.2389,73.0243
1121,17,238.93,1.4,332.6671318103711,Jodhpur,26.2389,73.0243
1122,18,0.0,1.4,178.00130470332343,Jodhpur,26.2389,73.0243
1123,19,0.0,1.4,346.5447185371441,Jodhpur,26.2389,73.0243
1124,20,0.0,1.4,1224.6027432248527,Jodhpur,26.2389,73.0243
1125,21,0.0,1.4,778.4598697970171,Jodhpur,26.2389,73.0243
1126,22,0.0,1.4,222.28166779510929,Jodhpur,26.2389,73.0243
1127,23,0.0,1.4,287.449889027656,Jodhpur,26.2389,73.0243
1128,0,0.0,1.4,1895.9982749831183,Jodhpur,26.2389,73.0243
1129,1,0.0,1.4,1403.049000943321,Jodhpur,26.2389,73.0243
1130,2,0.0,1.4,816.4898174124921,Jodhpur,26.2389,73.0243
1131,3,0.0,1.4,1153.4435373875338,Jodhpur,26.2389,73.0243
1132,4,0.0,1.4,578.3323076655928,Jodhpur,26.2389,73.0243
1133,5,0.0,1.4,621.38678679168,Jodhpur,26.2389,73.0243
1134,6,0.0,1.4,337.66992823701315,Jodhpur,26.2389,73.0243
1135,7,155.45,1.4,100.96664174062047,Jodhpur,26.2389,73.0243
1136,8,87.26,1.4,99.91289889056576,Jodhpur,26.2389,73.0243
1137,9,285.76,1.4,124.92236124541353,Jodhpur,26.2389,73.0243
1138,10,435.06,1.4,0.0,Jodhpur,26.2389,73.0243
1139,11,985.7,1.4,0.0,Jodhpur,26.2389,73.0243
1140,12,865.93,1.4,0.0,Jodhpur,26.2389,73.0243
1141,13,557.09,1.4,975.9276977875656,Jodhpur,26.2389,73.0243
1142,14,397.25,1.4,1960.3100989852253,Jodhpur,26.2389,73.0243
1143,15,389.05,1.4,2544.378653323662,Jodhpur,26.2389,73.0243
1144,16,295.74,1.4,2378.45568231432,Jodhpur,26.2389,73.0243
1145,17,155.26,1.4,2536.4955193726623,Jodhpur,26.2389,73.0243
1146,18,0.0,1.4,2460.591479706748,Jodhpur,26.2389,73.0243
1147,19,0.0,1.4,1785.7422009394163,Jodhpur,26.2389,73.0243
1148,20,0.0,1.4,2021.087387512976,Jodhpur,26.2389,73.0243
1149,21,0.0,1.4,2422.7576804202604,Jodhpur,26.2389,73.0243
1150,22,0.0,1.4,2553.381709695918,Jodhpur,26.2389,73.0243
1151,23,0.0,1.4,1950.412252895912,Jodhpur,26.2389,73.0243
1152,0,0.0,1.4,775.6070321873482,Jodhpur,26.2389,73.0243
1153,1,0.0,1.4,352.73931868752334,Jodhpur,26.2389,73.0243
1154,2,0.0,1.4,512.7865813727635,Jodhpur,26.2389,73.0243
1155,3,0.0,1.4,314.79862070751807,Jodhpur,26.2389,73.0243
1156,4,0.0,1.4,380.94219460311984,Jodhpur,26.2389,73.0243
1157,5,0.0,1.4,0.0,Jodhpur,26.2389,73.0243
1158,6,0.0,1.4,107.76368760936424,Jodhpur,26.2389,73.0243
1159,7,159.27,1.4,515.9356706999234,Jodhpur,26.2389,73.0243
1160,8,499.63,1.4,211.64349202199404,Jodhpur,26.2389,73.0243
1161,9,791.16,1.4,93.91126167159004,Jodhpur,26.2389,73.0243
1162,10,1008.41,1.4,533.5465698737436,Jodhpur,26.2389,73.0243
1163,11,1074.94,1.4,980.8190050489728,Jodhpur,26.2389,73.0243
1164,12,1066.71,1.4,1819.679311839796,Jodhpur,26.2389,73.0243
1165,13,1060.85,1.4,2403.346618842316,Jodhpur,26.2389,73.0243
1166,14,995.72,1.4,2237.718390459678,Jodhpur,26.2389,73.0243
1167,15,802.21,1.4,1655.4264690292346,Jodhpur,26.2389,73.0243
1168,16,531.86,1.4,835.1665674843512,Jodhpur,26.2389,73.0243
1169,17,199.75,1.4,306.60274105543385,Jodhpur,26.2389,73.0243
1170,18,0.0,1.4,185.99569285782923,Jodhpur,26.2389,73.0243
1171,19,0.0,1.4,117.69455613824246,Jodhpur,26.2389,73.0243
1172,20,0.0,1.4,513.5888566204192,Jodhpur,26.2389,73.0243
1173,21,0.0,1.4,745.2467763512088,Jodhpur,26.2389,73.0243
1174,22,0.0,1.4,2014.0850181172068,Jodhpur,26.2389,73.0243
1175,23,0.0,1.4,2086.9589938325307,Jodhpur,26.2389,73.0243
1176,0,0.0,1.4,2198.874781320217,Jodhpur,26.2389,73.0243
1177,1,0.0,1.4,2205.83559551361,Jodhpur,26.2389,73.0243
1178,2,0.0,1.4,1101.4952739309758,Jodhpur,26.2389,73.0243
1179,3,0.0,1.4,729.3247823304496,Jodhpur,26.2389,73.0243
1180,4,0.0,1.4,215.9330752367713,Jodhpur,26.2389,73.0243
1181,5,0.0,1.4,0.0,Jodhpur,26.2389,73.0243
1182,6,0.0,1.4,278.40581866935435,Jodhpur,26.2389,73.0243
1183,7,175.8,1.4,0.0,Jodhpur,26.2389,73.0243
1184,8,538.41,1.4,195.16964099681547,Jodhpur,26.2389,73.0243
1185,9,846.1,1.4,1033.0092339219032,Jodhpur,26.2389,73.0243
1186,10,1059.65,1.4,517.7168723470473,Jodhpur,26.2389,73.0243
1187,11,1069.05,1.4,406.86358639120215,Jodhpur,26.2389,73.0243
1188,12,1059.46,1.4,217.32151639758013,Jodhpur,26.2389,73.0243
1189,13,1052.83,1.4,391.9035514156236,Jodhpur,26.2389,73.0243
1190,14,1049.34,1.4,586.4335035864748,Jodhpur,26.2389,73.0243
1191,15,870.83,1.4,496.1653210646568,Jodhpur,26.2389,73.0243
1192,16,586.94,1.4,933.7582368583236,Jodhpur,26.2389,73.0243
1193,17,229.63,1.4,621.6524325832872,Jodhpur,26.2389,73.0243
1194,18,0.0,1.4,456.7674648858794,Jodhpur,26.2389,73.0243
1195,19,0.0,1.4,519.8306038424852,Jodhpur,26.2389,73.0243
1196,20,0.0,1.4,779.1188124951132,Jodhpur,26.2389,73.0243
1197,21,0.0,1.4,2044.6506667748465,Jodhpur,26.2389,73.0243
1198,22,0.0,1.4,2397.1769776926253,Jodhpur,26.2389,73.0243
1199,23,0.0,1.4,1456.847793745652,Jodhpur,26.2389,73.0243
1200,0,0.0,1.4,1005.927189948776,Jodhpur,26.2389,73.0243
1201,1,0.0,1.4,1310.517420401835,Jodhpur,26.2389,73.0243
1202,2,0.0,1.4,1690.4309262793677,Jodhpur,26.2389,73.0243
1203,3,0.0,1.4,1218.7368407434603,Jodhpur,26.2389,73.0243
1204,4,0.0,1.4,1494.4147782272476,Jodhpur,26.2389,73.0243
1205,5,0.0,1.4,1705.4238413086016,Jodhpur,26.2389,73.0243
1206,6,0.0,1.4,928.923659689857,Jodhpur,26.2389,73.0243
1207,7,177.24,1.4,216.8115771550231,Jodhpur,26.2389,73.0243
1208,8,543.12,1.4,227.2856429772304,Jodhpur,26.2389,73.0243
1209,9,847.4,1.4,767.5955105616621,Jodhpur,26.2389,73.0243
1210,10,1058.12,1.4,1695.2155312398909,Jodhpur,26.2389,73.0243
1211,11,1067.58,1.4,1907.857177654221,Jodhpur,26.2389,73.0243
1212,12,1058.2,1.4,880.188416333592,Jodhpur,26.2389,73.0243
1213,13,1051.82,1.4,261.1681028187665,Jodhpur,26.2389,73.0243
1214,14,1048.57,1.4,337.17342692682206,Jodhpur,26.2389,73.0243
1215,15,868.82,1.4,166.84230281115865,Jodhpur,26.2389,73.0243
1216,16,587.11,1.4,0.0,Jodhpur,26.2389,73.0243
