hour_index,hour_of_day,solar_kwh_per_mw,dc_ac_ratio,wind_kwh_per_wtg,location_name,latitude,longitude
41,17,36.91115702479339,1.45,690.5364372086758,Nellore,14.4426,79.9865
42,18,0.0,1.45,708.2092565666869,Nellore,14.4426,79.9865
43,19,0.0,1.45,592.5353999191738,Nellore,14.4426,79.9865
44,20,0.0,1.45,412.6657325596683,Nellore,14.4426,79.9865
45,21,0.0,1.45,1298.424843520727,Nellore,14.4426,79.9865
46,22,0.0,1.45,1478.7151393363197,Nellore,14.4426,79.9865
47,23,0.0,1.45,829.9031472420604,Nellore,14.4426,79.9865
48,0,0.0,1.45,597.3347708479257,Nellore,14.4426,79.9865
49,1,0.0,1.45,336.9253901253684,Nellore,14.4426,79.9865
50,2,0.0,1.45,469.49063373214295,Nellore,14.4426,79.9865
51,3,0.0,1.45,462.715385147529,Nellore,14.4426,79.9865
52,4,0.0,1.45,511.9448401986229,Nellore,14.4426,79.9865
53,5,0.0,1.45,462.6329851735178,Nellore,14.4426,79.9865
54,6,0.0,1.45,286.82052133150944,Nellore,14.4426,79.9865
55,7,109.59710743801654,1.45,605.8252466440898,Nellore,14.4426,79.9865
56,8,425.8264462809918,1.45,463.0574202294273,Nellore,14.4426,79.9865
57,9,670.7644628099174,1.45,44.25001935581256,Nellore,14.4426,79.9865
58,10,764.8553719008264,1.45,332.3903311070444,Nellore,14.4426,79.9865
59,11,946.2603305785124,1.45,171.63450583345758,Nellore,14.4426,79.9865
60,12,862.2520661157025,1.45,18.05085174575312,Nellore,14.4426,79.9865
61,13,544.2561983471074,1.45,0.0,Nellore,14.4426,79.9865
62,14,472.02479338842977,1.45,92.26584517165747,Nellore,14.4426,79.9865
63,15,511.5289256198348,1.45,243.91114963279608,Nellore,14.4426,79.9865
64,16,291.301652892562,1.45,1383.3680774021304,Nellore,14.4426,79.9865
65,17,5.397520661157025,1.45,1174.3396303798193,Nellore,14.4426,79.9865
66,18,0.0,1.45,873.8165910413308,Nellore,14.4426,79.9865
67,19,0.0,1.45,1039.8567648376595,Nellore,14.4426,79.9865
68,20,0.0,1.45,1857.594664628561,Nellore,14.4426,79.9865
69,21,0.0,1.45,1450.674180628646,Nellore,14.4426,79.9865
70,22,0.0,1.45,1033.9193324721998,Nellore,14.4426,79.9865
71,23,0.0,1.45,734.747612389802,Nellore,14.4426,79.9865
72,0,0.0,1.45,715.2388004878744,Nellore,14.4426,79.9865
73,1,0.0,1.45,424.38203069786135,Nellore,14.4426,79.9865
74,2,0.0,1.45,355.12204394188706,Nellore,14.4426,79.9865
75,3,0.0,1.45,392.9264632701395,Nellore,14.4426,79.9865
76,4,0.0,1.45,0.0,Nellore,14.4426,79.9865
77,5,0.0,1.45,136.31339566304257,Nellore,14.4426,79.9865
78,6,0.0,1.45,0.0,Nellore,14.4426,79.9865
79,7,139.38842975206612,1.45,0.0,Nellore,14.4426,79.9865
80,8,456.1363636363636,1.45,0.0,Nellore,14.4426,79.9865
81,9,755.2892561983472,1.45,171.49988550291428,Nellore,14.4426,79.9865
82,10,935.3512396694216,1.45,272.1140248489531,Nellore,14.4426,79.9865
83,11,1037.5619834710744,1.45,358.7115001589926,Nellore,14.4426,79.9865
84,12,1075.2272727272727,1.45,1205.7831206847768,Nellore,14.4426,79.9865
85,13,1030.4132231404958,1.45,1271.2147001918872,Nellore,14.4426,79.9865
86,14,912.5,1.45,900.6280778083017,Nellore,14.4426,79.9865
87,15,715.4132231404959,1.45,1103.358790270447,Nellore,14.4426,79.9865
88,16,419.400826446281,1.45,625.0644883989437,Nellore,14.4426,79.9865
89,17,35.45247933884298,1.45,308.79493687846343,Nellore,14.4426,79.9865
90,18,0.0,1.45,376.3635008986819,Nellore,14.4426,79.9865
91,19,0.0,1.45,755.6426077615959,Nellore,14.4426,79.9865
92,20,0.0,1.45,663.87233364553,Nellore,14.4426,79.9865
93,21,0.0,1.45,791.1817610170252,Nellore,14.4426,79.9865
94,22,0.0,1.45,850.9947749050492,Nellore,14.4426,79.9865
95,23,0.0,1.45,329.7412008194437,Nellore,14.4426,79.9865
96,0,0.0,1.45,368.0528708445485,Nellore,14.4426,79.9865
97,1,0.0,1.45,473.5039223880268,Nellore,14.4426,79.9865
98,2,0.0,1.45,238.69973541877567,Nellore,14.4426,79.9865
99,3,0.0,1.45,0.0,Nellore,14.4426,79.9865
100,4,0.0,1.45,0.0,Nellore,14.4426,79.9865
101,5,0.0,1.45,0.0,Nellore,14.4426,79.9865
102,6,0.0,1.45,0.0,Nellore,14.4426,79.9865
103,7,155.46694214876035,1.45,88.52557679830042,Nellore,14.4426,79.9865
104,8,520.3305785123968,1.45,1480.7056718994015,Nellore,14.4426,79.9865
105,9,827.8925619834711,1.45,1015.9866254087048,Nellore,14.4426,79.9865
106,10,1036.7355371900826,1.45,474.9764155990603,Nellore,14.4426,79.9865
107,11,1087.9338842975208,1.45,424.7397350242052,Nellore,14.4426,79.9865
108,12,1079.814049586777,1.45,646.4111944710406,Nellore,14.4426,79.9865
109,13,1074.5867768595042,1.45,567.7268632153095,Nellore,14.4426,79.9865
110,14,978.904958677686,1.45,799.240715535374,Nellore,14.4426,79.9865
111,15,756.9628099173553,1.45,928.259948262879,Nellore,14.4426,79.9865
112,16,437.706611570248,1.45,617.0614669621705,Nellore,14.4426,79.9865
113,17,97.87190082644628,1.45,637.3564306312817,Nellore,14.4426,79.9865
114,18,0.0,1.45,848.5402062178601,Nellore,14.4426,79.9865
115,19,0.0,1.45,1084.6576826659498,Nellore,14.4426,79.9865
116,20,0.0,1.45,1551.502791271725,Nellore,14.4426,79.9865
117,21,0.0,1.45,1485.0658323615817,Nellore,14.4426,79.9865
118,22,0.0,1.45,1186.2737670169588,Nellore,14.4426,79.9865
119,23,0.0,1.45,529.3656182639251,Nellore,14.4426,79.9865
120,0,0.0,1.45,132.87000940204973,Nellore,14.4426,79.9865
121,1,0.0,1.45,423.42488559533336,Nellore,14.4426,79.9865
122,2,0.0,1.45,379.07013615832346,Nellore,14.4426,79.9865
123,3,0.0,1.45,507.95085112824114,Nellore,14.4426,79.9865
124,4,0.0,1.45,326.8471919997108,Nellore,14.4426,79.9865
125,5,0.0,1.45,198.00281141553936,Nellore,14.4426,79.9865
126,6,0.0,1.45,114.14226848846492,Nellore,14.4426,79.9865
127,7,141.67561983471074,1.45,0.0,Nellore,14.4426,79.9865
128,8,458.07851239669424,1.45,120.53408591130145,Nellore,14.4426,79.9865
129,9,695.2066115702479,1.45,332.8990364383179,Nellore,14.4426,79.9865
130,10,910.5165289256198,1.45,251.381623093086,Nellore,14.4426,79.9865
131,11,1073.0371900826449,1.45,466.2385096153712,Nellore,14.4426,79.9865
132,12,1064.690082644628,1.45,457.7363095137355,Nellore,14.4426,79.9865
133,13,1027.0247933884298,1.45,0.0,Nellore,14.4426,79.9865
134,14,917.7892561983472,1.45,0.0,Nellore,14.4426,79.9865
135,15,713.904958677686,1.45,270.48901629640727,Nellore,14.4426,79.9865
136,16,421.4669421487603,1.45,578.1244693036713,Nellore,14.4426,79.9865
137,17,99.41735537190084,1.45,572.0622709615075,Nellore,14.4426,79.9865
138,18,0.0,1.45,622.1847262635345,Nellore,14.4426,79.9865
139,19,0.0,1.45,887.7362293227598,Nellore,14.4426,79.9865
140,20,0.0,1.45,1077.396053661412,Nellore,14.4426,79.9865
141,21,0.0,1.45,1206.772815505654,Nellore,14.4426,79.9865
142,22,0.0,1.45,1686.2252721133746,Nellore,14.4426,79.9865
143,23,0.0,1.45,1227.939721898811,Nellore,14.4426,79.9865
144,0,0.0,1.45,798.7412166271176,Nellore,14.4426,79.9865
145,1,0.0,1.45,609.7217016172291,Nellore,14.4426,79.9865
146,2,0.0,1.45,651.0932369135277,Nellore,14.4426,79.9865
147,3,0.0,1.45,623.0418630513773,Nellore,14.4426,79.9865
148,4,0.0,1.45,848.1078529067418,Nellore,14.4426,79.9865
149,5,0.0,1.45,396.742232745481,Nellore,14.4426,79.9865
150,6,0.0,1.45,267.475862196182,Nellore,14.4426,79.9865
151,7,120.97727272727272,1.45,0.0,Nellore,14.4426,79.9865
152,8,385.76446280991735,1.45,464.2227051523221,Nellore,14.4426,79.9865
153,9,733.2231404958678,1.45,480.2324064444269,Nellore,14.4426,79.9865
154,10,846.2603305785124,1.45,326.57866861388106,Nellore,14.4426,79.9865
155,11,879.6280991735538,1.45,91.3448705362216,Nellore,14.4426,79.9865
156,12,965.0413223140496,1.45,0.0,Nellore,14.4426,79.9865
157,13,935.805785123967,1.45,0.0,Nellore,14.4426,79.9865
158,14,803.305785123967,1.45,0.0,Nellore,14.4426,79.9865
159,15,686.1776859504132,1.45,0.0,Nellore,14.4426,79.9865
160,16,426.3842975206612,1.45,509.4625194987474,Nellore,14.4426,79.9865
161,17,109.29132231404958,1.45,1366.5700792616672,Nellore,14.4426,79.9865
162,18,0.0,1.45,1152.1495471944374,Nellore,14.4426,79.9865
163,19,0.0,1.45,630.0086450628372,Nellore,14.4426,79.9865
164,20,0.0,1.45,804.3111713474622,Nellore,14.4426,79.9865
165,21,0.0,1.45,1417.3017274256636,Nellore,14.4426,79.9865
166,22,0.0,1.45,1065.3439736307243,Nellore,14.4426,79.9865
167,23,0.0,1.45,181.5816679564984,Nellore,14.4426,79.9865
168,0,0.0,1.45,0.0,Nellore,14.4426,79.9865
169,1,0.0,1.45,336.2409348201806,Nellore,14.4426,79.9865
170,2,0.0,1.45,784.2342800399066,Nellore,14.4426,79.9865
171,3,0.0,1.45,1799.740898971333,Nellore,14.4426,79.9865
172,4,0.0,1.45,1535.041094307661,Nellore,14.4426,79.9865
173,5,0.0,1.45,665.1723028477269,Nellore,14.4426,79.9865
174,6,0.0,1.45,481.6489097694017,Nellore,14.4426,79.9865
175,7,115.76239669421489,1.45,711.2528138052871,Nellore,14.4426,79.9865
176,8,397.35537190082647,1.45,1612.174182253751,Nellore,14.4426,79.9865
177,9,670.4752066115702,1.45,180.0134553441311,Nellore,14.4426,79.9865
178,10,821.2603305785124,1.45,244.1870462605463,Nellore,14.4426,79.9865
179,11,995.2272727272727,1.45,221.7585464651812,Nellore,14.4426,79.9865
180,12,1018.904958677686,1.45,0.0,Nellore,14.4426,79.9865
181,13,1009.2561983471074,1.45,86.50657644607416,Nellore,14.4426,79.9865
182,14,900.9917355371902,1.45,201.08105306199107,Nellore,14.4426,79.9865
183,15,663.6363636363636,1.45,87.87998545194611,Nellore,14.4426,79.9865
184,16,350.74380165289256,1.45,586.9446273798671,Nellore,14.4426,79.9865
185,17,94.2107438016529,1.45,946.1892383643396,Nellore,14.4426,79.9865
186,18,0.0,1.45,1193.2257127165556,Nellore,14.4426,79.9865
187,19,0.0,1.45,1243.5225032760902,Nellore,14.4426,79.9865
188,20,0.0,1.45,957.8470353287348,Nellore,14.4426,79.9865
189,21,0.0,1.45,681.3185687124799,Nellore,14.4426,79.9865
190,22,0.0,1.45,642.8691541102485,Nellore,14.4426,79.9865
191,23,0.0,1.45,703.2751808750459,Nellore,14.4426,79.9865
192,0,0.0,1.45,673.2630283084476,Nellore,14.4426,79.9865
193,1,0.0,1.45,774.8956611993344,Nellore,14.4426,79.9865
194,2,0.0,1.45,815.3973197661335,Nellore,14.4426,79.9865
195,3,0.0,1.45,697.6220413095967,Nellore,14.4426,79.9865
196,4,0.0,1.45,286.986401014355,Nellore,14.4426,79.9865
197,5,0.0,1.45,0.0,Nellore,14.4426,79.9865
198,6,0.0,1.45,115.7239308737104,Nellore,14.4426,79.9865
199,7,153.70454545454547,1.45,146.51195359600874,Nellore,14.4426,79.9865
200,8,521.1570247933885,1.45,0.0,Nellore,14.4426,79.9865
201,9,699.4421487603306,1.45,139.02487079456006,Nellore,14.4426,79.9865
202,10,858.5123966942149,1.45,250.9140454567448,Nellore,14.4426,79.9865
203,11,947.2727272727273,1.45,216.61511083084105,Nellore,14.4426,79.9865
204,12,871.797520661157,1.45,377.8044124656613,Nellore,14.4426,79.9865
205,13,893.202479338843,1.45,592.761811948266,Nellore,14.4426,79.9865
206,14,813.7809917355372,1.45,636.9975570918124,Nellore,14.4426,79.9865
207,15,658.801652892562,1.45,455.7214647317067,Nellore,14.4426,79.9865
208,16,433.8429752066116,1.45,535.5699867870389,Nellore,14.4426,79.9865
209,17,116.77272727272728,1.45,658.745342634335,Nellore,14.4426,79.9865
210,18,0.0,1.45,1263.9721381092818,Nellore,14.4426,79.9865
211,19,0.0,1.45,965.8955894307968,Nellore,14.4426,79.9865
212,20,0.0,1.45,2059.9775252696822,Nellore,14.4426,79.9865
213,21,0.0,1.45,1585.9679794309127,Nellore,14.4426,79.9865
214,22,0.0,1.45,991.6353062425894,Nellore,14.4426,79.9865
215,23,0.0,1.45,1599.3315406394065,Nellore,14.4426,79.9865
216,0,0.0,1.45,1772.3667426638822,Nellore,14.4426,79.9865
217,1,0.0,1.45,1603.5317156957367,Nellore,14.4426,79.9865
218,2,0.0,1.45,896.0993389257379,Nellore,14.4426,79.9865
219,3,0.0,1.45,489.6868407836008,Nellore,14.4426,79.9865
220,4,0.0,1.45,348.89449424353666,Nellore,14.4426,79.9865
221,5,0.0,1.45,177.42423120454126,Nellore,14.4426,79.9865
222,6,0.0,1.45,445.16094558338455,Nellore,14.4426,79.9865
223,7,136.46280991735537,1.45,246.98521357678453,Nellore,14.4426,79.9865
224,8,441.1157024793389,1.45,274.05860508301714,Nellore,14.4426,79.9865
225,9,780.9710743801653,1.45,49.36833292012891,Nellore,14.4426,79.9865
226,10,970.0206611570248,1.45,429.1780044986863,Nellore,14.4426,79.9865
227,11,896.5289256198347,1.45,514.45852951325,Nellore,14.4426,79.9865
228,12,1017.3347107438016,1.45,473.8380562510652,Nellore,14.4426,79.9865
229,13,848.2851239669421,1.45,413.01515227435976,Nellore,14.4426,79.9865
230,14,759.4214876033058,1.45,922.8467103674548,Nellore,14.4426,79.9865
231,15,575.4132231404959,1.45,712.8176383824415,Nellore,14.4426,79.9865
232,16,324.400826446281,1.45,555.0301771987115,Nellore,14.4426,79.9865
233,17,102.85537190082644,1.45,568.8600629975954,Nellore,14.4426,79.9865
234,18,0.0,1.45,722.36814663888,Nellore,14.4426,79.9865
235,19,0.0,1.45,513.6256406458753,Nellore,14.4426,79.9865
236,20,0.0,1.45,862.5162023904704,Nellore,14.4426,79.9865
237,21,0.0,1.45,1562.6844854808417,Nellore,14.4426,79.9865
238,22,0.0,1.45,1790.6654199803456,Nellore,14.4426,79.9865
239,23,0.0,1.45,1250.261116216352,Nellore,14.4426,79.9865
240,0,0.0,1.45,700.7904376662941,Nellore,14.4426,79.9865
241,1,0.0,1.45,491.1469513666672,Nellore,14.4426,79.9865
242,2,0.0,1.45,735.6609776725097,Nellore,14.4426,79.9865
243,3,0.0,1.45,543.6628521830582,Nellore,14.4426,79.9865
244,4,0.0,1.45,251.2396329678598,Nellore,14.4426,79.9865
245,5,0.0,1.45,123.75969822162617,Nellore,14.4426,79.9865
246,6,0.0,1.45,348.664770767862,Nellore,14.4426,79.9865
247,7,146.52892561983472,1.45,0.0,Nellore,14.4426,79.9865
248,8,504.85537190082647,1.45,5.976655486501306,Nellore,14.4426,79.9865
249,9,810.5371900826447,1.45,50.19464625638814,Nellore,14.4426,79.9865
250,10,1009.6694214876034,1.45,0.0,Nellore,14.4426,79.9865
251,11,1089.9586776859503,1.45,426.4273895793533,Nellore,14.4426,79.9865
252,12,1081.9421487603306,1.45,527.2136254767447,Nellore,14.4426,79.9865
253,13,1076.6735537190084,1.45,442.94699364323856,Nellore,14.4426,79.9865
254,14,959.1735537190084,1.45,625.6473917263628,Nellore,14.4426,79.9865
255,15,745.3099173553719,1.45,294.19817586635344,Nellore,14.4426,79.9865
256,16,447.8305785123967,1.45,830.3867357990669,Nellore,14.4426,79.9865
257,17,114.91322314049587,1.45,1074.0682839084693,Nellore,14.4426,79.9865
258,18,0.0,1.45,1434.120863778362,Nellore,14.4426,79.9865
259,19,0.0,1.45,2503.4433954441483,Nellore,14.4426,79.9865
260,20,0.0,1.45,2543.9128433709,Nellore,14.4426,79.9865
261,21,0.0,1.45,1537.9515970610269,Nellore,14.4426,79.9865
262,22,0.0,1.45,1174.8960554738896,Nellore,14.4426,79.9865
263,23,0.0,1.45,1075.4802796952736,Nellore,14.4426,79.9865
264,0,0.0,1.45,1329.6227848307851,Nellore,14.4426,79.9865
265,1,0.0,1.45,604.9360157228436,Nellore,14.4426,79.9865
266,2,0.0,1.45,0.0,Nellore,14.4426,79.9865
267,3,0.0,1.45,0.0,Nellore,14.4426,79.9865
268,4,0.0,1.45,0.0,Nellore,14.4426,79.9865
269,5,0.0,1.45,0.0,Nellore,14.4426,79.9865
270,6,0.0,1.45,305.4273962433926,Nellore,14.4426,79.9865
271,7,142.40495867768595,1.45,453.802382266624,Nellore,14.4426,79.9865
272,8,492.35537190082647,1.45,261.6010274221159,Nellore,14.4426,79.9865
273,9,794.0702479338843,1.45,262.0809391253355,Nellore,14.4426,79.9865
274,10,998.5537190082644,1.45,196.53370209304143,Nellore,14.4426,79.9865
275,11,1108.9669421487604,1.45,516.8370467394501,Nellore,14.4426,79.9865
276,12,1101.4669421487604,1.45,482.2777705717154,Nellore,14.4426,79.9865
277,13,1096.5082644628098,1.45,518.5221563838008,Nellore,14.4426,79.9865
278,14,993.0991735537192,1.45,444.9623851871542,Nellore,14.4426,79.9865
279,15,789.504132231405,1.45,430.969186648568,Nellore,14.4426,79.9865
280,16,487.5619834710744,1.45,636.2575634387545,Nellore,14.4426,79.9865
281,17,129.81404958677686,1.45,708.3779620852283,Nellore,14.4426,79.9865
282,18,0.0,1.45,633.6136366816348,Nellore,14.4426,79.9865
283,19,0.0,1.45,973.4229863790628,Nellore,14.4426,79.9865
284,20,0.0,1.45,1902.491711330081,Nellore,14.4426,79.9865
285,21,0.0,1.45,2262.789258011369,Nellore,14.4426,79.9865
286,22,0.0,1.45,1986.7053389851208,Nellore,14.4426,79.9865
287,23,0.0,1.45,1420.7566839655478,Nellore,14.4426,79.9865
288,0,0.0,1.45,1494.511904900953,Nellore,14.4426,79.9865
289,1,0.0,1.45,1942.50944580873,Nellore,14.4426,79.9865
290,2,0.0,1.45,1217.849407431814,Nellore,14.4426,79.9865
291,3,0.0,1.45,1145.7429151423637,Nellore,14.4426,79.9865
292,4,0.0,1.45,1178.831547766951,Nellore,14.4426,79.9865
293,5,0.0,1.45,496.4575673916135,Nellore,14.4426,79.9865
294,6,0.0,1.45,726.2668727921535,Nellore,14.4426,79.9865
295,7,142.3305785123967,1.45,585.8325425284719,Nellore,14.4426,79.9865
296,8,500.9710743801653,1.45,402.91108327868153,Nellore,14.4426,79.9865
297,9,809.8966942148761,1.45,399.832457190278,Nellore,14.4426,79.9865
298,10,1020.8264462809916,1.45,252.289894107762,Nellore,14.4426,79.9865
299,11,1096.5495867768595,1.45,467.2116754307182,Nellore,14.4426,79.9865
300,12,1087.7685950413224,1.45,1136.4489008607593,Nellore,14.4426,79.9865
301,13,1081.8801652892562,1.45,985.6304359142606,Nellore,14.4426,79.9865
302,14,1000.0,1.45,1083.554113291218,Nellore,14.4426,79.9865
303,15,774.1322314049587,1.45,1174.320243863973,Nellore,14.4426,79.9865
304,16,472.7479338842976,1.45,749.2696379863934,Nellore,14.4426,79.9865
305,17,124.68388429752066,1.45,819.3461226935626,Nellore,14.4426,79.9865
306,18,0.0,1.45,854.0064742209736,Nellore,14.4426,79.9865
307,19,0.0,1.45,547.8642263785339,Nellore,14.4426,79.9865
308,20,0.0,1.45,561.2442155235436,Nellore,14.4426,79.9865
309,21,0.0,1.45,682.6839771291162,Nellore,14.4426,79.9865
310,22,0.0,1.45,1329.292275813207,Nellore,14.4426,79.9865
311,23,0.0,1.45,1729.346127403136,Nellore,14.4426,79.9865
312,0,0.0,1.45,2088.302057653591,Nellore,14.4426,79.9865
313,1,0.0,1.45,2311.232170858132,Nellore,14.4426,79.9865
314,2,0.0,1.45,1185.501978490704,Nellore,14.4426,79.9865
315,3,0.0,1.45,869.4660654088916,Nellore,14.4426,79.9865
316,4,0.0,1.45,1063.3724819104714,Nellore,14.4426,79.9865
317,5,0.0,1.45,1631.602580589985,Nellore,14.4426,79.9865
318,6,0.0,1.45,1612.1737928657626,Nellore,14.4426,79.9865
319,7,137.05785123966945,1.45,1004.0520764519514,Nellore,14.4426,79.9865
320,8,477.7479338842976,1.45,75.06125527768691,Nellore,14.4426,79.9865
321,9,724.3388429752066,1.45,382.3766645816573,Nellore,14.4426,79.9865
322,10,886.6735537190083,1.45,393.9420854657608,Nellore,14.4426,79.9865
323,11,997.5826446280992,1.45,702.6572753943805,Nellore,14.4426,79.9865
324,12,1052.5,1.45,919.5651910046976,Nellore,14.4426,79.9865
325,13,986.4876033057852,1.45,808.1631489097515,Nellore,14.4426,79.9865
326,14,851.2809917355372,1.45,147.4171338372798,Nellore,14.4426,79.9865
327,15,722.9958677685951,1.45,291.07434450032963,Nellore,14.4426,79.9865
328,16,451.3842975206612,1.45,236.53743004493208,Nellore,14.4426,79.9865
329,17,128.12603305785126,1.45,833.6886905871927,Nellore,14.4426,79.9865
330,18,0.0,1.45,1630.9334198294848,Nellore,14.4426,79.9865
331,19,0.0,1.45,1353.5532241422568,Nellore,14.4426,79.9865
332,20,0.0,1.45,1704.0348284558827,Nellore,14.4426,79.9865
333,21,0.0,1.45,2109.177856956936,Nellore,14.4426,79.9865
334,22,0.0,1.45,1744.705097617284,Nellore,14.4426,79.9865
335,23,0.0,1.45,768.328567073358,Nellore,14.4426,79.9865
336,0,0.0,1.45,327.7115576951273,Nellore,14.4426,79.9865
337,1,0.0,1.45,385.92069884476246,Nellore,14.4426,79.9865
338,2,0.0,1.45,752.6753533825425,Nellore,14.4426,79.9865
339,3,0.0,1.45,1350.5142811563178,Nellore,14.4426,79.9865
340,4,0.0,1.45,216.6383018481914,Nellore,14.4426,79.9865
341,5,0.0,1.45,225.3053587023332,Nellore,14.4426,79.9865
342,6,0.0,1.45,90.99414666653196,Nellore,14.4426,79.9865
343,7,131.52066115702482,1.45,204.7743665096973,Nellore,14.4426,79.9865
344,8,219.21487603305783,1.45,347.02279031467145,Nellore,14.4426,79.9865
345,9,175.7396694214876,1.45,442.30313730664426,Nellore,14.4426,79.9865
346,10,332.5619834710744,1.45,481.2826789252416,Nellore,14.4426,79.9865
347,11,678.8223140495868,1.45,525.5304672187744,Nellore,14.4426,79.9865
348,12,1003.2438016528926,1.45,305.02320956273286,Nellore,14.4426,79.9865
349,13,1013.3471074380166,1.45,1203.4700773452334,Nellore,14.4426,79.9865
350,14,796.404958677686,1.45,751.9102734807575,Nellore,14.4426,79.9865
351,15,785.5371900826447,1.45,826.6182365467326,Nellore,14.4426,79.9865
352,16,564.0495867768595,1.45,683.5648312126095,Nellore,14.4426,79.9865
353,17,177.9214876033058,1.45,400.0593270525146,Nellore,14.4426,79.9865
354,18,0.0,1.45,66.63295581046852,Nellore,14.4426,79.9865
355,19,0.0,1.45,0.0,Nellore,14.4426,79.9865
356,20,0.0,1.45,306.8318661605749,Nellore,14.4426,79.9865
357,21,0.0,1.45,1208.2329814943248,Nellore,14.4426,79.9865
358,22,0.0,1.45,1419.6210951475643,Nellore,14.4426,79.9865
359,23,0.0,1.45,1340.960111433763,Nellore,14.4426,79.9865
360,0,0.0,1.45,1846.5245340749905,Nellore,14.4426,79.9865
361,1,0.0,1.45,1887.3320185376203,Nellore,14.4426,79.9865
362,2,0.0,1.45,1524.2888765648393,Nellore,14.4426,79.9865
363,3,0.0,1.45,1260.5557380246296,Nellore,14.4426,79.9865
364,4,0.0,1.45,437.09280977188246,Nellore,14.4426,79.9865
365,5,0.0,1.45,0.0,Nellore,14.4426,79.9865
366,6,0.0,1.45,0.0,Nellore,14.4426,79.9865
367,7,114.3305785123967,1.45,0.0,Nellore,14.4426,79.9865
368,8,458.0578512396695,1.45,0.0,Nellore,14.4426,79.9865
369,9,767.6239669421487,1.45,56.51100639213193,Nellore,14.4426,79.9865
370,10,989.504132231405,1.45,690.7120506919582,Nellore,14.4426,79.9865
371,11,980.1859504132232,1.45,790.2181314604029,Nellore,14.4426,79.9865
372,12,966.0537190082644,1.45,810.1166109769224,Nellore,14.4426,79.9865
373,13,963.6157024793388,1.45,659.244793780862,Nellore,14.4426,79.9865
374,14,825.2892561983472,1.45,625.0588959301136,Nellore,14.4426,79.9865
375,15,521.9214876033058,1.45,561.8213430290509,Nellore,14.4426,79.9865
376,16,320.0619834710744,1.45,676.8150427271617,Nellore,14.4426,79.9865
377,17,85.44628099173555,1.45,1807.3744992203256,Nellore,14.4426,79.9865
378,18,0.0,1.45,1014.2314132865248,Nellore,14.4426,79.9865
379,19,0.0,1.45,1330.3789274938597,Nellore,14.4426,79.9865
